family,model,n_truth,n_scored,n_missing,n_invalid,coverage,mean_f1,mean_mcc
RF02476,lyra_transpred,1,1,0,0,1.0,0.5454545454545454,0.6114754490773575
RF02478,lyra_transpred,1,1,0,0,1.0,0.8571428571428571,0.8658350476102996
RF02481,lyra_transpred,1,1,0,0,1.0,0.0,-0.0007328955897548668
RF02482,lyra_transpred,1,1,0,0,1.0,0.4857142857142857,0.5287436528407266
RF02484,lyra_transpred,1,1,0,0,1.0,0.7692307692307693,0.7893973322403289
RF02486,lyra_transpred,1,1,0,0,1.0,0.0,-0.0012970855219716726
RF02489,lyra_transpred,1,1,0,0,1.0,0.42424242424242425,0.4789469308761431
RF02491,lyra_transpred,1,1,0,0,1.0,0.7555555555555555,0.766437380322504
RF02493,lyra_transpred,1,1,0,0,1.0,0.0,0.0
RF02496,lyra_transpred,970,970,0,0,1.0,0.033061881071592546,0.03429875460854423
RF02499,lyra_transpred,7,7,0,0,1.0,0.7710543997707624,0.7918325927400656
RF02500,lyra_transpred,1072,1072,0,0,1.0,0.9131128120822688,0.9180357500010575
RF02504,lyra_transpred,79,79,0,0,1.0,0.046282630455966034,0.04575814053205295
RF02506,lyra_transpred,228,228,0,0,1.0,0.8923586211028836,0.8980156809489086
RF02508,lyra_transpred,2,2,0,0,1.0,0.047619047619047616,0.10993857116860357
RF02509,lyra_transpred,66,66,0,0,1.0,0.13562311471042535,0.15329585756438682
RF02511,lyra_transpred,1,1,0,0,1.0,0.10714285714285714,0.12280530347799175
RF02523,lyra_transpred,464,464,0,0,1.0,0.4601727339391852,0.47827188195051246
RF02524,lyra_transpred,9,9,0,0,1.0,0.4187009247665323,0.45125863834343843
RF02525,lyra_transpred,1,1,0,0,1.0,0.046511627906976744,0.07909868196760313
RF02534,lyra_transpred,3,3,0,0,1.0,0.23703703703703705,0.2470929918926683
RF02535,lyra_transpred,376,376,0,0,1.0,0.6001432537188612,0.6316694082949252
RF02537,lyra_transpred,1,1,0,0,1.0,0.4406779661016949,0.45252078410706953
RF02546,lyra_transpred,8,0,8,0,0.0,,
RF02547,lyra_transpred,6,6,0,0,1.0,0.47052737987697335,0.49755325288423474
RF02557,lyra_transpred,1,1,0,0,1.0,0.4482758620689655,0.4456897945079505
RF02560,lyra_transpred,2,2,0,0,1.0,0.04054054054054054,0.04125137877201239
RF02564,lyra_transpred,1601,1601,0,0,1.0,0.023796707764068996,0.016464269273767575
RF02572,lyra_transpred,1,1,0,0,1.0,0.5,0.5242112409359567
RF02575,lyra_transpred,3,0,3,0,0.0,,
RF02584,lyra_transpred,53,53,0,0,1.0,0.06817496925720026,0.05905072752934452
RF02594,lyra_transpred,112,112,0,0,1.0,0.4356925692772699,0.45169336616538164
RF02596,lyra_transpred,89,89,0,0,1.0,0.23514418493690142,0.26532004879142007
RF02597,lyra_transpred,1,1,0,0,1.0,0.0,-0.007612829684891517
RF02603,lyra_transpred,25,25,0,0,1.0,0.5509515704261697,0.5676064503784377
RF02605,lyra_transpred,762,762,0,0,1.0,0.35835677526488985,0.3686539912855735
RF02624,lyra_transpred,1,1,0,0,1.0,0.0,0.0
RF02640,lyra_transpred,16,16,0,0,1.0,0.0,-0.001398602858127588
RF02648,lyra_transpred,153,153,0,0,1.0,0.003769599598548096,0.0026760519602892514
RF02664,lyra_transpred,22,0,22,0,0.0,,
RF02670,lyra_transpred,5,5,0,0,1.0,0.17786582287980562,0.17665802515116144
RF02671,lyra_transpred,7,0,7,0,0.0,,
RF02674,lyra_transpred,2114,2114,0,0,1.0,0.9613489195390026,0.9643061235430017
RF02675,lyra_transpred,6767,5770,997,0,0.8526673562878676,0.0025163105661386775,0.0022605904430110404
RF02676,lyra_transpred,2,2,0,0,1.0,0.5237762237762238,0.5502954998278954
RF02680,lyra_transpred,95,95,0,0,1.0,0.4275841710867476,0.4521348617594186
RF02681,lyra_transpred,104,104,0,0,1.0,0.21426061996893428,0.22597931752970096
RF02683,lyra_transpred,1161,1161,0,0,1.0,0.36123275222834006,0.3761321185544846
RF02684,lyra_transpred,129,129,0,0,1.0,0.8119488105572313,0.8285627306609635
RF02685,lyra_transpred,45,45,0,0,1.0,0.0,-0.0004599581750120198
RF02693,lyra_transpred,1,1,0,0,1.0,0.3333333333333333,0.33778462432966083
RF02695,lyra_transpred,242,240,2,0,0.9917355371900827,0.025193582881385127,0.03316605848326411
RF02697,lyra_transpred,1,1,0,0,1.0,0.0,-0.0012907690483139006
RF02699,lyra_transpred,2,2,0,0,1.0,0.48819875776397514,0.49670040818205785
RF02700,lyra_transpred,14,14,0,0,1.0,0.8282295834224609,0.8452402398714691
RF02701,lyra_transpred,273,273,0,0,1.0,0.30417174076846104,0.41325784404136934
RF02713,lyra_transpred,15,15,0,0,1.0,0.3945623082054573,0.43230221438614724
RF02714,lyra_transpred,12,12,0,0,1.0,0.5221461351649196,0.5324811685091791
RF02716,lyra_transpred,1,1,0,0,1.0,0.0,-0.008674219292157937
RF02718,lyra_transpred,13,13,0,0,1.0,0.39354941761829365,0.4117804993558497
RF02720,lyra_transpred,1,1,0,0,1.0,0.0,-0.0016639216015188088
RF02722,lyra_transpred,2,2,0,0,1.0,0.3377275580665411,0.39262975170089565
RF02730,lyra_transpred,4,4,0,0,1.0,0.0,-0.00673996621669133
RF02736,lyra_transpred,559,0,559,0,0.0,,
RF02746,lyra_transpred,64,0,64,0,0.0,,
RF02748,lyra_transpred,22,22,0,0,1.0,0.273835728544483,0.2831571229413614
RF02753,lyra_transpred,32,32,0,0,1.0,0.04383116883116883,0.044081668715278896
RF02754,lyra_transpred,3,3,0,0,1.0,0.31039136302294196,0.3355447380105247
RF02755,lyra_transpred,115,115,0,0,1.0,0.021776667753896972,0.017592004696007323
RF02757,lyra_transpred,467,467,0,0,1.0,0.7915596271488616,0.7993187642935088
RF02758,lyra_transpred,1,1,0,0,1.0,0.0,-0.0066833764001298325
RF02770,lyra_transpred,1032,1032,0,0,1.0,0.2024032263381414,0.2092934240570739
RF02774,lyra_transpred,22,22,0,0,1.0,0.0,-0.00016147244779066944
RF02775,lyra_transpred,24,24,0,0,1.0,0.3656783905634456,0.42102284043218274
RF02776,lyra_transpred,1,1,0,0,1.0,0.0,-0.001988585139953822
RF02778,lyra_transpred,29,29,0,0,1.0,0.1271679277189876,0.1281358140923576
RF02779,lyra_transpred,21,21,0,0,1.0,0.0,-0.0012023397282561218
RF02780,lyra_transpred,17,17,0,0,1.0,0.5675506262932191,0.6220081513576313
RF02781,lyra_transpred,10,10,0,0,1.0,0.13646629277796268,0.1395017855576663
RF02787,lyra_transpred,6,6,0,0,1.0,0.0,-0.003044650208119238
RF02789,lyra_transpred,8,8,0,0,1.0,0.6434138814049528,0.6547222246551728
RF02793,lyra_transpred,5,5,0,0,1.0,0.43337422490363675,0.4465229694139817
RF02800,lyra_transpred,1009,2,1007,0,0.0019821605550049554,0.0,-0.0017430757028600759
RF02803,lyra_transpred,5,5,0,0,1.0,0.010526315789473684,0.004652823300347776
RF02813,lyra_transpred,18,18,0,0,1.0,0.47830308244263037,0.5120582208614939
RF02821,lyra_transpred,2,2,0,0,1.0,0.234375,0.2315498979945255
RF02823,lyra_transpred,239,239,0,0,1.0,0.06986876771182113,0.0703942221866625
RF02827,lyra_transpred,219,219,0,0,1.0,0.4330621354488016,0.44870632284603756
RF02831,lyra_transpred,323,323,0,0,1.0,0.005383060889869276,0.004150726627394281
RF02835,lyra_transpred,1148,1148,0,0,1.0,0.8620936679293462,0.8732347237825093
RF02836,lyra_transpred,687,687,0,0,1.0,0.00802428823300494,0.0063186884482423185
RF02841,lyra_transpred,20,20,0,0,1.0,0.5807401289860636,0.6293996505737118
RF02854,lyra_transpred,12,12,0,0,1.0,0.5150120869721052,0.5406687224574127
RF02856,lyra_transpred,1,1,0,0,1.0,0.7017543859649122,0.7014363104696124
RF02857,lyra_transpred,3,3,0,0,1.0,0.06666666666666667,0.06834147686523533
RF02875,lyra_transpred,19,19,0,0,1.0,0.49430504932640074,0.5225579786321165
RF02879,lyra_transpred,116,116,0,0,1.0,0.013791887667735831,0.011648853142599707
RF02881,lyra_transpred,46,46,0,0,1.0,0.07985026664197604,0.09051624970102541
RF02882,lyra_transpred,88,88,0,0,1.0,0.10368473828174012,0.10299132127952793
RF02888,lyra_transpred,4,4,0,0,1.0,0.0,-0.007736160777192086
RF02889,lyra_transpred,13,13,0,0,1.0,0.46869265936353693,0.5112071749518294
RF02896,lyra_transpred,26,26,0,0,1.0,0.002079002079002079,-0.0012551307458875825
RF02902,lyra_transpred,425,425,0,0,1.0,0.4209581744088536,0.42984844335976513
RF02907,lyra_transpred,15,15,0,0,1.0,0.3459340052871182,0.4278581185793033
RF02909,lyra_transpred,30,8,22,0,0.26666666666666666,0.27354155859029666,0.28030783585348135
RF02911,lyra_transpred,49,49,0,0,1.0,0.44650830395690133,0.4697028575019052
RF02912,lyra_transpred,76,76,0,0,1.0,0.09242742021479136,0.09625773964671089
RF02915,lyra_transpred,186,186,0,0,1.0,0.8994301223106442,0.9035131593319788
RF02916,lyra_transpred,246,246,0,0,1.0,0.16714012427946492,0.1790698358265039
RF02922,lyra_transpred,61,61,0,0,1.0,0.5168753988734094,0.585289653846477
RF02923,lyra_transpred,43,43,0,0,1.0,0.21182294575290533,0.24034440251736075
RF02925,lyra_transpred,180,180,0,0,1.0,0.44154310163656374,0.5216429473838335
RF02927,lyra_transpred,2,2,0,0,1.0,0.5434523809523809,0.6079178965312836
RF02930,lyra_transpred,157,157,0,0,1.0,0.8949409678423558,0.9010484738518065
RF02935,lyra_transpred,764,764,0,0,1.0,0.9849085090745373,0.9853357324117268
RF02951,lyra_transpred,213,213,0,0,1.0,0.71350441893205,0.7446519078444954
RF02954,lyra_transpred,5,5,0,0,1.0,0.14666666666666667,0.15161205779933298
RF02957,lyra_transpred,369,369,0,0,1.0,0.7815954365906256,0.8019196987773276
RF02962,lyra_transpred,71,71,0,0,1.0,0.39214912851707395,0.4055002012429417
RF02965,lyra_transpred,334,334,0,0,1.0,0.3763618818521716,0.41113485505178415
RF02966,lyra_transpred,85,85,0,0,1.0,0.2660939308045139,0.27162407632050795
RF02967,lyra_transpred,261,261,0,0,1.0,0.3980235554107552,0.41933802582662083
RF02971,lyra_transpred,19,19,0,0,1.0,0.5978141171441103,0.6221999289225257
RF02975,lyra_transpred,752,752,0,0,1.0,0.32453791350089545,0.38742608270592904
RF02976,lyra_transpred,1,1,0,0,1.0,0.5822784810126582,0.5822888164423429
RF02977,lyra_transpred,146,146,0,0,1.0,0.9919234934214091,0.9921055499311419
RF02982,lyra_transpred,135,135,0,0,1.0,0.44225757472494415,0.4772633709602821
RF02992,lyra_transpred,172,172,0,0,1.0,0.035439161543972204,0.037428643199237395
RF02999,lyra_transpred,505,505,0,0,1.0,0.5236224756605284,0.5417011776992497
RF03001,lyra_transpred,93,93,0,0,1.0,0.5040507933845897,0.5555667861928745
RF03002,lyra_transpred,10,10,0,0,1.0,0.4811695572696372,0.5570158751824614
RF03003,lyra_transpred,224,224,0,0,1.0,0.7530971105272192,0.7796813301794224
RF03004,lyra_transpred,13,13,0,0,1.0,0.03874643874643875,0.038081858732743806
RF03005,lyra_transpred,108,108,0,0,1.0,0.2459243981369742,0.25848120679271674
RF03006,lyra_transpred,38,38,0,0,1.0,0.5552051246479149,0.6021209411840192
RF03007,lyra_transpred,7,7,0,0,1.0,0.4717383884896847,0.5351139888350184
RF03009,lyra_transpred,43,43,0,0,1.0,0.10345432136557452,0.11151483175752361
RF03010,lyra_transpred,8,8,0,0,1.0,0.2683112074617081,0.3882005025544738
RF03015,lyra_transpred,536,536,0,0,1.0,0.1050654327749719,0.10752167672908906
RF03018,lyra_transpred,217,217,0,0,1.0,0.8589757871511549,0.8671525504949579
RF03023,lyra_transpred,33,33,0,0,1.0,0.36726292490686174,0.41475042780992016
RF03024,lyra_transpred,6,6,0,0,1.0,0.680764652014652,0.7196423021622609
RF03028,lyra_transpred,56,52,4,0,0.9285714285714286,0.36396636198021015,0.3762134216343743
RF03037,lyra_transpred,45,45,0,0,1.0,0.4262592119697421,0.4914303911858466
RF03040,lyra_transpred,106,106,0,0,1.0,0.19824044067954127,0.21323243169386072
RF03042,lyra_transpred,34,34,0,0,1.0,0.33917851249462894,0.40721211026679094
RF03043,lyra_transpred,8,8,0,0,1.0,0.4090144589101126,0.45872733544805655
RF03044,lyra_transpred,259,259,0,0,1.0,0.06632824520132975,0.07058342785563325
RF03045,lyra_transpred,87,87,0,0,1.0,0.4934714255188578,0.5658207293590517
RF03047,lyra_transpred,12,12,0,0,1.0,0.4503234443290875,0.4994068486250344
RF03056,lyra_transpred,28,28,0,0,1.0,0.1802141750810562,0.20696443401122946
RF03058,lyra_transpred,1111,1111,0,0,1.0,0.2699660196692687,0.2764351177758147
RF03072,lyra_transpred,2245,1702,543,0,0.7581291759465479,0.22424042364296629,0.22610128203436147
RF03074,lyra_transpred,937,937,0,0,1.0,0.17487059854887535,0.18333462397046354
RF03077,lyra_transpred,245,231,14,0,0.9428571428571428,0.6184112850548823,0.6528285232271874
RF03079,lyra_transpred,248,0,248,0,0.0,,
RF03085,lyra_transpred,387,387,0,0,1.0,0.5212708788051481,0.5347080424030763
RF03087,lyra_transpred,226,0,226,0,0.0,,
RF03090,lyra_transpred,3,3,0,0,1.0,0.3058461406001119,0.3168493012591654
RF03111,lyra_transpred,19,19,0,0,1.0,0.3885714951086657,0.4823277680002008
RF03114,lyra_transpred,1,1,0,0,1.0,0.4,0.4145598044227307
RF03115,lyra_transpred,62,62,0,0,1.0,0.4510526753381519,0.5204347092344142
RF03126,lyra_transpred,97,97,0,0,1.0,0.7749284523819113,0.7970746864751015
RF03127,lyra_transpred,621,621,0,0,1.0,0.31512614594858745,0.3531389770013962
RF03128,lyra_transpred,82,82,0,0,1.0,0.9669890129000599,0.9685732498984259
RF03134,lyra_transpred,77,77,0,0,1.0,0.5048308072822546,0.529585214645075
RF03138,lyra_transpred,168,168,0,0,1.0,0.9400967801143358,0.9456278851118721
RF03141,lyra_transpred,233,233,0,0,1.0,0.9789061983846616,0.9806314154803834
RF03144,lyra_transpred,202,202,0,0,1.0,0.23470157612474893,0.24970937596496212
RF03145,lyra_transpred,3,3,0,0,1.0,0.38795311260360316,0.38958092596640137
RF03148,lyra_transpred,69,69,0,0,1.0,0.19559732961135648,0.2036693839119795
RF03152,lyra_transpred,4,4,0,0,1.0,0.39761904761904765,0.3997539544933413
RF03154,lyra_transpred,10,10,0,0,1.0,0.5234591929270913,0.5640286959593758
RF03156,lyra_transpred,295,295,0,0,1.0,0.664591805525737,0.6771950376876931
RF03160,lyra_transpred,5360,5360,0,0,1.0,0.260170064201198,0.2700671136402603
RF03164,lyra_transpred,22,22,0,0,1.0,0.34399078299068186,0.35455512559265423
RF03166,lyra_transpred,1435,1434,1,0,0.9993031358885017,0.23969688824538635,0.24429839534812053
RF03167,lyra_transpred,9003,9003,0,0,1.0,0.7490662974663347,0.7575356791263861
RF03168,lyra_transpred,6731,6731,0,0,1.0,0.8959760977882756,0.9027945794280245
RF03169,lyra_transpred,2022,2022,0,0,1.0,0.2096643515370576,0.2230516505974408
RF03170,lyra_transpred,702,702,0,0,1.0,0.17515399947776134,0.18804510541937233
RF03176,lyra_transpred,52,52,0,0,1.0,0.43172987133027435,0.510663139124983
RF03228,lyra_transpred,11,11,0,0,1.0,0.5977604218487023,0.6485606614883827
RF03388,lyra_transpred,4,4,0,0,1.0,0.4870208728652751,0.5557735742075639
RF03521,lyra_transpred,12,12,0,0,1.0,0.7263499986779581,0.7455398321904246
RF03531,lyra_transpred,2914,2914,0,0,1.0,0.04771954078091065,0.05285276735500465
RF03576,lyra_transpred,15,15,0,0,1.0,0.05375081539465101,0.055000894112327676
RF03740,lyra_transpred,8,8,0,0,1.0,0.8028552012771282,0.8158263089662984
RF03772,lyra_transpred,2,2,0,0,1.0,0.22772277227722773,0.26033400341248747
RF03838,lyra_transpred,14,14,0,0,1.0,0.9288228111757525,0.9305553651378292
RF03963,lyra_transpred,3,3,0,0,1.0,0.24314765694076038,0.24929216448236113
RF04188,lyra_transpred,60,60,0,0,1.0,0.00130718954248366,0.0008508561677955355
RF04200,lyra_transpred,156,156,0,0,1.0,0.9071303493562195,0.9106755115975446
RF04218,lyra_transpred,1,1,0,0,1.0,0.5531914893617021,0.5979537221848165
RF04221,lyra_transpred,1,1,0,0,1.0,0.22535211267605634,0.2255930718331029
RF04222,lyra_transpred,82,82,0,0,1.0,0.040517247124667984,0.03821272429887368
RF04305,lyra_transpred,2,2,0,0,1.0,0.2740046838407494,0.36173243665014826
RF04308,lyra_transpred,1,1,0,0,1.0,0.19230769230769232,0.19744642620504838
RF04310,lyra_transpred,14,14,0,0,1.0,0.4646312861611407,0.47210090227576457
